sid,ticker,name,sector,subindustry,market_cap,last_price,pe,roe,pb,4w_return_pct,1d_return_pct
KPRN,KOPRAN,Kopran Ltd,Health Care,Pharmaceuticals,653.545663675,136.47,16.95319490726327,7.6367634386236105,1.2608192604900164,3.4647460197118978,0.8274842999630622
IBR,AZADIND,Azad India Mobility Ltd,Industrials,Commodities Trading,652.5012006899999,112.3,21750.04002300193,0.05829204313610674,10.864155855644356,-16.814814814814817,-6.299541093032956
ATT,ATL,Allcargo Terminals Ltd,Industrials,Logistics,651.496340055,23.99,21.37455183907484,11.546766678031572,2.3454524968679125,-11.866274797942692,-0.6213753106876642
RUBY,RUBYMILLS,The Ruby Mills Ltd,Consumer Discretionary,Textiles,651.47808,195.69,15.397732923658713,6.840799036370544,1.023242570836213,-11.974270163285505,0.4465660609793679
VALI,VALIANTORG,Valiant Organics Ltd,Materials,Commodity Chemicals,648.9341676,241.75,-173.5118095187172,-0.5142448575514227,0.8947607307724127,-8.72191806683029,4.382556131260797
MDTK,MINDTECK,Mindteck (India) Ltd,Information Technology,IT Services & Consulting,648.063556101,208.72,22.596358301987408,11.930116472545777,2.493607126480433,0.4862548745847532,2.914057492234109
AMBK,AMBIKCO,Ambika Cotton Mills Ltd,Consumer Discretionary,Textiles,644.23425,1238.6,9.799729996957714,7.457911693969232,0.712601210096675,-2.418655952099586,10.068426197458452
SVR,SVRL,Shri Venkatesh Refineries Ltd,Materials,Wood Products,641.460512,290.0,35.45939812050861,20.661298612300815,6.7175674102000205,-2.1922428330522767,0.0
GECE,GEECEE,GeeCee Ventures Ltd,Real Estate,Real Estate,640.94449385,306.5,13.704179898439167,6.547164925002276,0.8198317905474544,-9.319526627218934,0.0
GLO,GLOSTERLTD,Gloster Ltd,Consumer Discretionary,Textiles,639.1958166,594.1,-47.84399824850279,-1.2180889861415074,0.5899688183932658,-6.588050314465406,1.712035610340695
LIKH,LIKHITHA,Likhitha Infrastructure Ltd,Industrials,Construction & Engineering,638.97165,163.11,9.216380354824757,20.24499569286474,1.7075215787926563,-11.832432432432425,0.7038340433413687
OWAG,OSWALAGRO,Oswal Agro Mills Ltd,Real Estate,Real Estate,638.689064208,49.7,5.659126920148857,12.620772946859903,0.6717315385913063,-17.166666666666664,4.455653635981514
NIS,NISUS,Nisus Finance Services Co Ltd,Financials,Specialized Finance,636.351365,276.45,19.750197548106765,32.71065989847716,3.89539278281097,1.2637362637362595,3.7335834896810463
EURN,EIFFL,Euro India Fresh Foods Ltd,Consumer Staples,FMCG - Foods,633.764,253.95,113.17214285714242,8.051182517432279,8.752437508631406,4.291581108829564,-0.6261005674036481
NIN,NINSYS,NINtec Systems Ltd,Information Technology,IT Services & Consulting,631.21248,347.4,23.982237082066856,54.63414634146345,10.288711980440098,-15.863405182852992,3.5469448584202614
LINC,LINC,Linc Ltd,Industrials,Stationery,631.061051712,107.31,16.59376943760187,17.22607238302308,2.677390970352143,-5.702987697715286,1.1595022624434428
SRA,SRAMSET,Shriram Asset Management Co Ltd,Financials,Asset Management,630.2437363199999,379.0,-38.12726777495462,-23.51853169239525,10.00386883047619,-0.2631578947368421,1.799623959172707
KRO,ADCINDIA,ADC India Communications Ltd,Information Technology,Communication & Networking,628.981,1414.7,25.714677023712188,34.73938361028262,8.989295412319565,11.968503937007874,3.4629026949939767
WANB,WANBURY,Wanbury Ltd,Health Care,Pharmaceuticals,628.893371952,185.47,20.6059427245085,69.9839486356341,10.610652470929649,-19.883369330453565,2.9016866400355026
SNOW,SNOWMAN,Snowman Logistics Ltd,Industrials,Logistics,628.417949195,37.19,110.4425218268909,1.3792936271301282,1.5440244451965601,-7.74001488464402,-1.1167242754586593
CHEMC,CHEMCON,Chemcon Speciality Chemicals Ltd,Materials,Specialty Chemicals,627.886845841,176.21,25.68044359267896,5.004759126776992,1.2541182555846282,-12.896688086999507,2.8003033661980115
JITF,JITFINFRA,JITF Infralogistics Ltd,Industrials,Shipbuilding,626.52783375,237.1,11.95892028535978,,-2.2702751521904534,-12.782784623873468,-2.7282051282051305
NBII,NBIFIN,NBI Industrial Finance Company Ltd,Financials,Diversified Financials,626.2804575,2135.8,73.85382753537736,,0.1893189858437095,-4.108112961882099,0.7690493040811598
AVAD,AVADHSUGAR,Avadh Sugar & Energy Ltd,Consumer Staples,Sugar,625.2753487,326.25,7.110249587218556,8.259409706731788,0.5678539566078175,-12.941961307538358,4.450136065311342
PATER,PATELRMART,Patel Retail Ltd,Consumer Discretionary,Retail - Speciality,624.957279408,192.87,24.731194278116405,22.072760623662436,4.644105516890837,-7.5850503114518375,3.078403078403073
RSWM,RSWM,RSWM Ltd,Consumer Discretionary,Textiles,622.966872584,134.44,-15.566388620289734,-3.084916132215121,0.48024705328790135,-11.663052762993626,1.6482685619234894
KAMI,KAMDHENU,Kamdhenu Ltd,Materials,Iron & Steel,618.733185,21.94,10.16316006898818,21.989056038141317,1.9559119460074603,-3.39057683839718,-0.045558086560355406
SATD,SATIA,Satia Industries Ltd,Materials,Paper Products,618.5,64.41,5.2141291519136725,11.975709360376781,0.5897665725837211,-2.0231213872832345,4.139046079223921
TANE,TANAA,Taneja Aerospace and Aviation Ltd,Industrials,Aerospace & Defense Equipments,616.8579658399999,258.0,34.11825032300885,13.257075817568555,4.333693732190529,-12.542372881355933,6.655642827614715
DSTV,DISHTV,Dish TV India Ltd,Communication Services,Cable & D2H,616.82081159,3.47,-1.2648583266825246,,-0.1901995089731177,-12.814070351758788,3.582089552238809
MICR,20MICRONS,20 Microns Ltd,Materials,Specialty Chemicals,616.1728979239999,180.07,9.877731611478042,15.82967493084984,1.419589673825596,-8.150981892374404,3.1210628793952515
CHANA,CHANDAN,Chandan Healthcare Ltd,Health Care,Pharmaceuticals,615.5807112,266.8,27.76638300405958,26.07928479002467,4.87010056329114,-10.304252815599254,5.978152929493549
KAMT,KAMATHOTEL,Kamat Hotels (India) Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",615.514423288,208.37,13.211299061772896,19.248089237760816,2.210423124642677,-11.733807768882107,-0.20115905934191652
SAHAA,SAHASRA,Sahasra Electronic Solutions Ltd,Information Technology,Electronic Equipments,615.07189743,254.1,220.4558772150535,,2.550578052788721,-9.250000000000002,3.250711093051605
MUKK,MUKKA,Mukka Proteins Ltd,Consumer Staples,Packaged Foods & Meats,613.5,20.9,13.202065848934838,10.7468692545183,1.343921139101862,-13.885455294602394,2.200488997555009
GGB,GGBL,Ganesh Green Bharat Ltd,Utilities,Renewable Energy,613.452735,251.15,20.29284601389346,22.753274123137157,2.965258773201856,-22.72307692307692,1.5362846169395639
VIVIA,VIVIANA,Viviana Power Tech Ltd,Industrials,Electrical Components & Equipments,613.208512,600.7,30.985776250631613,46.575664862320586,10.13735347991404,-18.38315217391304,-0.8173037232725059
ZEL,ZELIO,Zelio E-Mobility Ltd,Consumer Discretionary,Two Wheelers,612.927,275.35,38.307937499999966,85.69898232458496,22.981889763779527,-40.89299130621445,-4.986197377501721
KHA,KHAICHEM,Khaitan Chemicals and Fertilizers Ltd,Materials,Fertilizers & Agro Chemicals,610.4500248,60.25,436.03573200000267,0.6318687518335439,2.7418703952569174,-23.05236270753512,-4.273911661900219
MMPI,MMP,MMP Industries Ltd,Materials,Metals - Aluminium,609.662712,245.9,15.684659428865466,12.693695606028431,1.884932945832303,-1.659668066386725,2.4583333333333357
DHUS,DHUNINV,Dhunseri Investments Ltd,Financials,Asset Management,608.6812797399999,1008.0,6.704276679590271,2.643967203041476,0.17756836745267468,-19.898283534647174,0.97165180807373
BASI,BASILIC,Basilic Fly Studio Ltd,Consumer Discretionary,Animation,607.9584,260.85,16.24254341437351,22.4011012029445,2.886380857427717,-20.47256097560975,-0.286697247706422
LICNM,LICNMID100,LIC MF Nifty Midcap 100 ETF,ETF,Equity,606.618800376,58.04,,,,-4.55517184673574,1.5040223854494568
PANCH,PANCHMAHQ,Panchmahal Steel Ltd,Materials,Iron & Steel,606.5000789100001,310.0,182.68074665964025,2.0933825152116836,3.783531371865253,-1.5873015873015872,-2.485058194400748
MODIM,MODIS,Modi's Navnirman Ltd,Real Estate,Real Estate,605.85786,317.25,73.70533576642352,9.905404591191157,6.65631575477917,-14.001084304689615,2.5869037995149555
APS,APS,Australian Premium Solar (India) Ltd,Utilities,Renewable Energy,604.60855,305.0,15.081280868046905,,6.852641391816843,-18.882978723404257,1.3457384947665763
DWAR,DWARKESH,Dwarikesh Sugar Industries Ltd,Consumer Staples,Sugar,602.78568191,34.2,25.83736313373324,2.8655653135171812,0.7476689760983354,-8.360128617363339,5.133722717491551
ASHT,ASIANHOTNR,Asian Hotels (North) Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",601.202042245,313.05,3.210691814392525,111.04851144585456,2.2916903340893504,-4.848024316109419,1.2942889500080892
HFRD,HINDCOMPOS,Hindustan Composites Ltd,Consumer Discretionary,Auto Parts,600.06447,407.05,17.149599028293792,3.3787502776195226,0.5532995887581602,-3.9636663914120587,0.1845926655180901
AIRF,AIRFLOA,Airfloa Rail Technology Ltd,Industrials,Industrial Machinery,599.60839931,262.0,23.458857562989056,,5.381514982139651,-21.97736748064324,4.737157705376772
IRIC,IRISDOREME,Iris Clothings Ltd,Consumer Discretionary,Retail - Apparel,599.1634675600001,31.78,45.667947222560954,17.326994189117816,7.282006168692273,-12.931506849315065,0.9529860228716668
RUSH,RUSHIL,Rushil Decor Ltd,Industrials,Building Products - Laminates,597.1032287,20.47,12.418952344009966,,0.9383104354453456,-12.258894127732532,0.589680589680577
AMAA,AMAL,Amal Ltd,Materials,Commodity Chemicals,596.74569474,514.85,20.359798524053225,34.67202933696102,6.016794663641863,-26.309012875536474,6.6604516262689115
SICA,SICALLOG,Sical Logistics Ltd,Industrials,Logistics,595.6588513199999,93.24,-23.06073756562137,-18.114239629720533,4.59506943855589,-1.8629617934954321,2.136049950706527
MGAD,MAGADSUGAR,Magadh Sugar & Energy Ltd,Consumer Staples,Sugar,595.01907675,443.1,5.4364465669255395,13.858289650282348,0.7134949058696564,-13.440125024418824,4.937833037300183
COMS,COMSYN,Commercial Syn Bags Ltd,Materials,Packaging,594.0492618,147.36,34.6788827670754,12.289260348661994,3.9590087424191944,2.1064301552106572,-0.8944784450870833
SHREF,SHREEREF,Shree Refrigerations Ltd,Industrials,Building Products - Others,593.9589180300001,175.5,43.866980652141834,15.433717086515436,5.176563692086457,-11.139240506329115,5.278944211157776
CSLF,CSLFINANCE,CSL Finance Ltd,Financials,Specialized Finance,592.8825156600001,286.8,8.223058469625524,14.186211238784821,1.0945860161728054,-7.76652194886637,8.780580314811317
INTEE,INTEGRAEN,Integra Engineering India Ltd,Industrials,Industrial Machinery,592.80187512,182.5,32.0433446010811,21.494132682700105,6.217766678414095,6.850117096018728,5.98141695702672
BAH,BAHETI,Baheti Recycling Industries Ltd,Materials,Metals - Aluminium,591.2135806,583.4,32.82696172126595,35.751861042183634,10.000229712449254,-7.98107255520505,2.3149772009820992
BRR,BRRL,B-Right RealEstate Ltd,Real Estate,Real Estate,589.39496,570.5,348.75441420118386,1.1694692408829823,4.051938402309914,11.862745098039216,0.0
WSIN,WSI,W S Industries (India) Ltd,Industrials,Industrial Machinery,587.095042886,78.11,-33.39562246222974,-10.470206366695473,2.9594467329670326,-10.741629528053943,0.9303527587543595
CELLE,CELLECOR,Cellecor Gadgets Ltd,Consumer Discretionary,Home Electronics & Appliances,587.002948,28.3,18.996859158576047,25.126036753943733,3.76235705678759,-6.600660066006601,6.39097744360902
BODA,BODALCHEM,Bodal Chemicals Ltd,Materials,Commodity Chemicals,586.7733988350001,47.57,31.71748101810796,1.691745652899523,0.5310887440240756,-11.050860134629762,2.103455677183938
TREL,TREL,Transindia Real Estate Ltd,Industrials,Logistics,585.738129216,25.02,11.12935833585408,4.2774012125940715,0.47149111672287913,-16.987392169873925,4.9496644295302
SBG,SBGLP,Suratwwala Business Group Ltd,Real Estate,Real Estate,584.58681924,34.0,53.19261321565063,16.991341991341976,8.334571132591957,-14.054600606673413,1.4319809069212317
VTM,VTMLTD,VTM Ltd,Consumer Discretionary,Textiles,584.30589,58.52,12.875845967386523,15.938745763307155,1.906879087526924,-16.33522727272728,0.7228915662650631
CHEV,CHEVIOT,Cheviot Co Ltd,Consumer Discretionary,Textiles,582.96070625,998.6,10.092810011253466,9.048115106561292,0.8955537387664183,-5.453512592312063,0.0701473093496388
SHART,SHINDL,Sharat Industries Ltd,Consumer Staples,Packaged Foods & Meats,582.5306696050001,151.6,58.48701502058209,9.022556390977481,4.257953874753307,9.855072463768114,2.0531807472231454
TAKE,TAKE,Take Solutions Ltd,Information Technology,IT Services & Consulting,579.753346,39.72,15.476597597437262,643.0901287553662,28.239325182659552,11.57303370786516,1.3523858127073263
SPICL,SPELS,SPEL Semiconductor Ltd,Information Technology,Electronic Equipments,578.31273522,131.65,-27.46024383760685,-91.56521739130432,44.76104761764711,-11.017235552551526,4.984051036682615
VERZ,VERTOZ,Vertoz Ltd,Communication Services,Advertising,577.34802,68.11,22.205693076923044,14.895445431108588,3.032290021008403,-9.186666666666667,0.5462060820785424
TARC,TARACHAND,Tara Chand Infralogistic Solutions Ltd,Industrials,Business Support Services,576.4464937,72.47,23.18771092920347,22.98978129190371,4.749497352723078,-5.267973856209152,-0.9025023929987647
SUD,IIRM,IIRM Holdings India Ltd,Financials,Insurance,575.88705675,85.02,26.624459396671305,17.66795997549519,4.33062909272071,20.493197278911556,0.6034788782392508
UNIAB,UNIABEXAL,Uni-Abex Alloy Products Ltd,Materials,Iron & Steel,575.623625,2961.5,17.14185899344847,26.35792778649923,4.0645645036011855,-6.984126984126984,1.6108833267571259
MERM,MERCURYEV,Mercury Ev-Tech Ltd,Industrials,Commodities Trading,571.438958464,31.8,76.39558268235292,4.167943610174688,2.0537627891891894,-19.125127161749745,5.718085106382986
MUF,MUFTI,Credo Brands Marketing Ltd,Consumer Discretionary,Apparel & Accessories,568.0661950699999,90.3,8.307490422199463,18.190040434134946,1.3849530562205912,-10.434437611584999,3.912543153049472
RPRO,REPRO,Repro India Ltd,Industrials,Stationery,566.28221755,387.25,-274.89428036407725,-0.5379432809317395,1.4816384551282054,-18.473684210526315,-1.8999366687777075
IFI,IFINSEC,India Finsec Ltd,Financials,Diversified Financials,566.02735385,191.55,48.0498602589134,8.726572338691758,3.517882870416408,19.12313432835821,-1.2119649303764797
NHRS,NAHARSPING,Nahar Spinning Mills Ltd,Consumer Discretionary,Textiles,565.9006693729999,155.42,45.82191654842259,0.8315014492363035,0.37996231225022814,-21.50505050505051,-0.9495889363329355
MONIK,MONIKA,Monika Alcobev Ltd,Consumer Staples,Alcoholic Beverages,565.6354715699999,284.4,24.486384050649377,29.89517277080364,5.891422472346631,-0.6896551724137931,7.849829351535833
VIE,VIESL,Vision Infra Equipment Solutions Ltd,Industrials,Business Support Services,564.31096,235.95,16.568143276570737,36.21092919413146,3.4202737135583976,-9.232544720138488,3.034934497816589
JAGAJ,JAGAJITIND,Jagatjit Industries Ltd,Consumer Staples,Alcoholic Beverages,563.2616371199999,122.0,-24.01968601791045,-36.13251155624036,10.485138442293367,-17.539709361270695,1.328903654485045
TUT,TUTIALKA,Tuticorin Alkali Chemicals and Fertilizers Ltd,Materials,Commodity Chemicals,563.12520626,46.16,9.054915681942433,56.44143939737715,3.98813885453258,-5.675786035116363,-0.1298139333621858
PYR,PYRAMID,Pyramid Technoplast Ltd,Materials,Plastic Products,561.0049848,151.93,21.035057547806574,11.31259146147481,2.2501403208727746,-5.108987571044911,-0.3803029309553368
SHRIA,SHRIAHIMSA,Shri Ahimsa Naturals Ltd,Consumer Staples,FMCG - Foods,560.3499735,237.5,25.58675678082192,18.36709020002516,3.625687308314461,0.8492569002123143,-0.6899435500731782
TNVE,THEINVEST,Investment Trust of India Ltd,Financials,Investment Banking & Brokerage,559.2006907680001,109.61,13.148382101293226,5.9018622852543565,0.7421671609592951,-7.377049180327872,2.4009715994020864
RBZ,RBZJEWEL,RBZ Jewellers Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",559.12,139.6,14.410309278350525,17.14803438446069,2.2817499183806724,0.9911017868769476,-0.12877378738017373
IRI,IRIS,IRIS RegTech Solutions Ltd,Information Technology,IT Services & Consulting,558.63358852,275.0,42.90580556989245,22.210849539406357,7.340783029172142,-9.30079155672823,1.2518409425625836
INO,INOVSYNTH,Innovassynth Technologies (India) Ltd,Materials,Specialty Chemicals,558.3249384,75.8,-119.04582908315562,-11.978036010726601,13.217919943181816,-6.408198543030001,2.4324324324324285
INE,BANGANGA,Banganga Paper Industries Ltd,Materials,Paper Products,557.133988,46.7,294.7798878306872,23.788546255506663,35.690838436899426,-14.012152458110844,0.4085142980004404
KIDI,KILITCH,Kilitch Drugs (India) Ltd,Health Care,Pharmaceuticals,556.06367542,318.75,20.81855767203297,14.202536357110557,2.7739383189663775,-3.9909638554216866,0.2043382584092981
UTS,UTSSAV,Utssav CZ Gold Jewels Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",554.67956,227.55,22.134060654429312,30.936361952965953,4.374789494439625,1.5848214285714337,-0.9360034828036471
CHMF,CHEMFAB,Chemfab Alkalis Ltd,Materials,Commodity Chemicals,553.02818445,401.0,-79.68705827809853,-1.809058325187345,1.455413928233065,-10.690423162583519,4.223521767381417
SCHA,SCHAND,S Chand and Company Ltd,Consumer Discretionary,Education Services,552.115621376,157.75,8.69062838621126,6.570958700081695,0.5578390500293008,-2.5091156294419394,0.7794033092697878
SHI,SHISHIND,Shish Industries Ltd,Materials,Plastic Products,551.91854475,14.17,63.22091005154637,10.820525532969764,5.441373802129549,-3.7364130434782656,-1.9377162629757743
ANDC,ACL,Andhra Cements Ltd,Materials,Cement,550.35984794,61.56,-3.6181700607455136,-68.92785934384628,3.8074012309927374,-10.627177700348422,3.098308491040029
ADHO,ADVANIHOTR,Advani Hotels and Resorts (India) Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",550.2863905,60.09,20.804778468809072,34.50525079903464,6.758614474330631,4.960698689956338,0.9407021669746385
VPR,VPRPL,Vishnu Prakash R Punglia Ltd,Industrials,Construction & Engineering,550.053972,45.67,9.38498501962126,7.812739524250658,0.7058217808060978,-29.47807288449661,3.489689553591659
SHLP,SHALPAINTS,Shalimar Paints Ltd,Materials,Specialty Chemicals,545.127191136,65.03,-6.800488911377244,-22.63895164934478,1.7306723955044763,16.125000000000004,-0.13820638820639344
ARYA,ARYACAPM,Aryaman Capital Markets Ltd,Financials,Diversified Financials,544.959233,455.5,23.77658084642233,38.670490973511065,7.041726747641815,-7.41869918699187,0.10989010989010989
MSS,MOS,MOS Utility Ltd,Communication Services,Online Services,543.5957748,22.15,43.48766198399945,14.681700728212542,5.940288217681128,-5.744680851063836,1.6055045871559535
PCCL,PCCL,Petro Carbon and Chemicals Ltd,Materials,Metals - Coke,543.4,223.1,57.44186046511596,,3.186722965048089,8.829268292682924,1.4090909090909065
HLVL,HLVLTD,HLV Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",542.570896877,8.54,20.764289968503626,5.734790624176985,1.1596864379878595,-15.361744301288411,3.7667071688942735
EMPI,EMPIND,Empire Industries Ltd,Materials,Packaging,542.30981923,927.85,15.751083916061559,11.20987171973694,1.7267713788129655,-1.6587175410704798,2.655307849753831
